"";"Sp1.TL1";"Sp2.TL1";"Sp3.TL1";"Sp4.TL1";"Sp5.TL1";"Sp6.TL1";"Sp7.TL1";"Sp8.TL1";"Sp9.TL1";"Sp10.TL1";"Sp11.TL1";"Sp12.TL2";"Sp13.TL2";"Sp14.TL2";"Sp15.TL2";"Sp16.TL2";"Sp17.TL2";"Sp18.TL3";"Sp19.TL3";"Sp20.TL3"
"1";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,833333333336757;0,833333333332735;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"2";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,833333333418131;0,833333333332735;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"3";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,833333334855122;0,833333333332835;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"4";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,833333356444002;0,833333333336757;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"5";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,833333632296653;0,833333333418131;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"6";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,833336628865402;0,833333334855122;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"7";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,833364289363131;0,833333356444002;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"8";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,833581119775072;0,833333632296653;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"9";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,835023429841613;0,833336628865402;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"10";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,843148249836052;0,833364289363131;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"11";1;0,833333333332735;0,833333333332735;0,833333333332735;1;0,833333333332735;0,833333333332735;0,880926867691076;0,833581119775072;1;0,833333333332735;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"12";1;0,833333333332735;0,833333333332835;0,833333333332735;1;0,833333333332735;0,833333333332735;0,979583049916324;0,835023429841613;1;0,833333333332835;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"13";1;0,833333333332835;0,833333333336757;0,833333333332735;1;0,833333333332735;0,833333333332735;0,999999995359829;0,843148249836052;1;0,833333333336757;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"14";1;0,833333333336757;0,833333333418131;0,833333333332735;1;0,833333333332735;0,833333333332735;1;0,880926867691076;0,999999995359829;0,833333333418131;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"15";0,999532001605521;0,833333333418131;0,833333334855122;0,833333333332735;1;0,833333333332735;0,833333333332735;1;0,979583049916324;0,979583049916324;0,833333334855122;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"16";0,926143700216895;0,833333334855122;0,833333356444002;0,833333333332735;0,999532001605521;0,833333333332735;0,833333333332735;1;0,999999995359829;0,880926867691076;0,833333356444002;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"17";0,855534223298203;0,833333356444002;0,833333632296653;0,833333333332735;0,926143700216895;0,833333333332735;0,833333333332735;1;1;0,843148249836052;0,833333632296653;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"18";0,837489734906744;0,833333632296653;0,833336628865402;0,833333333332735;0,855534223298203;0,833333333332735;0,833333333332835;1;1;0,835023429841613;0,833336628865402;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"19";0,833993547135597;0,833336628865402;0,833364289363131;0,833333333332735;0,837489734906744;0,833333333332735;0,833333333336757;1;1;0,833581119775072;0,833364289363131;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"20";0,833422683915024;0,833364289363131;0,833581119775072;0,833333333332735;0,833993547135597;0,833333333332735;0,833333333418131;1;1;0,833364289363131;0,833581119775072;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"21";0,833343637700158;0,833581119775072;0,835023429841613;0,833333333332735;0,833422683915024;0,833333333332735;0,833333334855122;1;1;0,833336628865402;0,835023429841613;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"22";0,83333434597981;0,835023429841613;0,843148249836052;0,833333333332835;0,833343637700158;0,833333333332735;0,833333356444002;1;1;0,833333632296653;0,843148249836052;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"23";0,833333418135006;0,843148249836052;0,880926867691076;0,833333333336757;0,83333434597981;0,83333333333351;0,833333632296653;1;1;0,833333356444002;0,880926867691076;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"24";0,833333339384271;0,880926867691076;0,979583049916324;0,833333333418131;0,833333418135006;0,833333333351738;0,833336628865402;1;1;0,833333334855122;0,979583049916324;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"25";0,833333333700667;0,979583049916324;0,999999995359829;0,833333334855122;0,833333339384271;0,833333333700667;0,833364289363131;1;1;0,833333333418131;0,999999995359829;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"26";0,833333333351738;0,999999995359829;1;0,833333356444002;0,833333333700667;0,833333339384271;0,833581119775072;1;1;0,833333333336757;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"27";0,83333333333351;1;1;0,833333632296653;0,833333333351738;0,833333418135006;0,835023429841613;1;1;0,833333333332835;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"28";0,833333333332735;1;1;0,833336628865402;0,83333333333351;0,83333434597981;0,843148249836052;0,999999995359829;1;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"29";0,833333333332735;1;1;0,833364289363131;0,833333333332735;0,833343637700158;0,880926867691076;0,979583049916324;1;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"30";0,833333333332735;1;1;0,833581119775072;0,833333333332735;0,833422683915024;0,979583049916324;0,880926867691076;1;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"31";0,833333333332735;1;1;0,835023429841613;0,833333333332735;0,833993547135597;0,999999995359829;0,843148249836052;0,999999995359829;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"32";0,833333333332735;1;1;0,843148249836052;0,833333333332735;0,837489734906744;1;0,835023429841613;0,979583049916324;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"33";0,833333333332735;1;1;0,880926867691076;0,833333333332735;0,855534223298204;1;0,833581119775072;0,880926867691076;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"34";0,833333333332735;1;1;0,979583049916324;0,833333333332735;0,926143700216896;1;0,833364289363131;0,843148249836052;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"35";0,833333333332735;1;1;0,999999995359829;0,833333333332735;0,999532001605521;1;0,833336628865402;0,835023429841613;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"36";0,833333333332735;1;1;1;0,833333333332735;1;1;0,833333632296653;0,833581119775072;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"37";0,833333333332735;1;1;1;0,833333333332735;1;1;0,833333356444002;0,833364289363131;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"38";0,833333333332735;1;1;1;0,833333333332735;1;1;0,833333334855122;0,833336628865402;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"39";0,833333333332735;1;1;1;0,833333333332735;1;1;0,833333333418131;0,833333632296653;0,833333333332735;1;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"40";0,833333333332735;1;0,999999995359829;1;0,833333333332735;1;1;0,833333333336757;0,833333356444002;0,833333333332735;0,999999995359829;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"41";0,833333333332735;0,999999995359829;0,979583049916324;1;0,833333333332735;1;1;0,833333333332835;0,833333334855122;0,833333333332735;0,979583049916324;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"42";0,833333333332735;0,979583049916324;0,880926867691076;1;0,833333333332735;1;1;0,833333333332735;0,833333333418131;0,833333333332735;0,880926867691076;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"43";0,833333333332735;0,880926867691076;0,843148249836052;1;0,833333333332735;1;1;0,833333333332735;0,833333333336757;0,833333333332735;0,843148249836052;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"44";0,833333333332735;0,843148249836052;0,835023429841613;1;0,833333333332735;1;1;0,833333333332735;0,833333333332835;0,833333333332735;0,835023429841613;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"45";0,833333333332735;0,835023429841613;0,833581119775072;1;0,833333333332735;1;1;0,833333333332735;0,833333333332735;0,833333333332735;0,833581119775072;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"46";0,833333333332735;0,833581119775072;0,833364289363131;1;0,833333333332735;1;0,999999995359829;0,833333333332735;0,833333333332735;0,833333333332735;0,833364289363131;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"47";0,833333333332735;0,833364289363131;0,833336628865402;1;0,833333333332735;1;0,979583049916324;0,833333333332735;0,833333333332735;0,833333333332735;0,833336628865402;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"48";0,833333333332735;0,833336628865402;0,833333632296653;1;0,833333333332735;1;0,880926867691076;0,833333333332735;0,833333333332735;0,833333333332735;0,833333632296653;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"49";0,833333333332735;0,833333632296653;0,833333356444002;1;0,833333333332735;1;0,843148249836052;0,833333333332735;0,833333333332735;0,833333333332735;0,833333356444002;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"50";0,833333333332735;0,833333356444002;0,833333334855122;0,999999995359829;0,833333333332735;1;0,835023429841613;0,833333333332735;0,833333333332735;0,833333333332735;0,833333334855122;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
"51";0,833333333332735;0,833333334855122;0,833333333418131;0,979583049916324;0,833333333332735;0,999532001605521;0,833581119775072;0,833333333332735;0,833333333332735;0,833333333332735;0,833333333418131;0,211743856964087;0,999967510301488;0,0246879358678193;0,977737735552192;0,999826688694195;0,999999511992524;0,99928043745598;0,965800669722227;0,0115418663183419
